Post,Caption,Date,likesComment,IdFatherComment,IdChildComment,Username
B166OkVBPJR,'So wait a second...this car slowly unbuttons womenâ\x80\x99s shirts? Musk you rascal.',Mon Sep  2 21:17:23 2019,1,18096623251038652,NONE,donny_babe
B166OkVBPJR,'@fishcat6',Mon Sep  2 21:05:49 2019,0,17916401224331727,NONE,zerofo.x
B166OkVBPJR,'@itsbamaya',Mon Sep  2 21:02:14 2019,1,18025276012222672,NONE,gg.elim
B166OkVBPJR,'Who are they?',Mon Sep  2 21:00:43 2019,0,17847335032590420,NONE,dblx1
B166OkVBPJR,'@ no one cuz i donâ\x80\x99t have a tesla ð\x9f\x98\x93',Mon Sep  2 21:00:06 2019,1,17848025155587177,NONE,samaraaalam
B166OkVBPJR,'@aygennnnnnn ehehehehe :D',Mon Sep  2 20:56:00 2019,1,17975008861281973,NONE,dnzssrl
B166OkVBPJR,@bilalsagirli ehehehesjsksk agaaaaa,Wed Sep  4 15:51:46 2019,1,17975008861281973,17844565042620106,ayggen
B166OkVBPJR,'@princess_kali_luv_  sorry',Mon Sep  2 20:51:05 2019,1,18052489891171387,NONE,tisalette
B166OkVBPJR,'@elenakay',Mon Sep  2 20:49:48 2019,0,18067240222088613,NONE,zacharyault
B166OkVBPJR,'@aliviafields',Mon Sep  2 20:47:47 2019,0,17975282578283396,NONE,zach_fields
B166OkVBPJR,'My 7.0 liter V-8 could give more smiles per gallon',Mon Sep  2 20:47:31 2019,1,17892236740385837,NONE,_.agera._
B166OkVBPJR,'Just look at the happiness riding in a Tesla brings @superiormusclecars!',Mon Sep  2 20:46:56 2019,2,17872424953445762,NONE,chrgngo
B166OkVBPJR,'@kendall.design @natalie.frank',Mon Sep  2 20:44:26 2019,1,17844209734620755,NONE,frankables
B166OkVBPJR,@frankables ððð,Mon Sep  2 21:27:11 2019,0,17844209734620755,17859555058498813,kendall.design
B166OkVBPJR,'@jdinwiddie @nadinwiddie ð\x9f\x98\x81ð\x9f\x98\x81ð\x9f\x98\x81',Mon Sep  2 20:42:49 2019,0,17991669811270133,NONE,oooookeving
B166OkVBPJR,@oooookeving especially after dinnerð¤¢side note- I love that theyre also listening to cardi B bc thatâs accurate as well !!ð,Tue Sep  3 04:11:00 2019,0,17991669811270133,18025766596217175,nadinwiddie
B166OkVBPJR,'Tesla owners go faster on highways donâ\x80\x99t drive like a my grandma.',Mon Sep  2 20:40:50 2019,1,18076048384117393,NONE,rahat_ibn_lokum
B166OkVBPJR,'@ambika_pandey ð\x9f¤£',Mon Sep  2 20:40:31 2019,0,18071671540123291,NONE,rosegoldthakur
B166OkVBPJR,'@eth.christensen',Mon Sep  2 20:40:12 2019,1,18096488722016918,NONE,bridger_christensen
B166OkVBPJR,@bridger_christensen soon,Mon Sep  2 22:48:17 2019,1,18096488722016918,17892443089381136,eth.christensen
B166OkVBPJR,'@wesleyrwilliford',Mon Sep  2 20:39:28 2019,0,17870574943454470,NONE,julian_salles
B166OkVBPJR,'@parini08',Mon Sep  2 20:32:42 2019,1,17975201551283612,NONE,shleshs
B166OkVBPJR,'@mtm35',Mon Sep  2 20:31:49 2019,0,18097361959006605,NONE,stacey_moore_kc
B166OkVBPJR,'@derekcarder',Mon Sep  2 20:30:54 2019,0,17848637341581971,NONE,smcrawford123
B166OkVBPJR,@smcrawford123 ð,Wed Oct  2 22:38:42 2019,0,17848637341581971,17851195915606068,derekcarder
B166OkVBPJR,'@jelly456 when I buy my Tesla weâ\x80\x99re doing this all day long',Mon Sep  2 20:30:09 2019,1,17876373613437919,NONE,ericjin0
B166OkVBPJR,'Awesome',Mon Sep  2 20:30:00 2019,0,18032092528207056,NONE,hussain_basit_awan
B166OkVBPJR,'ð\x9f\x96¤',Mon Sep  2 20:29:44 2019,0,18096863755041752,NONE,my.georgia.lynn
B166OkVBPJR,'@brez5 I canâ\x80\x99t help it',Mon Sep  2 20:28:24 2019,0,18000420304247215,NONE,pauls24
B166OkVBPJR,'I need that kind of horsepowerð\x9f\x98\x8dð\x9f\x94¥',Mon Sep  2 20:27:27 2019,1,17852970181557852,NONE,queen.libra87
B166OkVBPJR,'@pdtdhsimon',Mon Sep  2 20:26:37 2019,0,17892141358384459,NONE,ras_simonnnn
B166OkVBPJR,'@mlieberman_',Mon Sep  2 20:21:05 2019,1,18030273955205534,NONE,jlieberman__
B166OkVBPJR,'Brap brap stututu',Mon Sep  2 20:19:47 2019,0,17899753900367666,NONE,nuallas._.6
B166OkVBPJR,'@greyci_ktt',Mon Sep  2 20:13:05 2019,1,18076889059104764,NONE,jonataspc_
B166OkVBPJR,'Michael Jordan and Jackson. Paisley freedom action university.',Mon Sep  2 20:08:02 2019,0,18025740586218879,NONE,paisleydescartes
B166OkVBPJR,'@mitchmcelroybjj ð\x9f\x98\x98 ð\x9f\x9a\x97ð\x9f\x92¨',Mon Sep  2 20:07:32 2019,0,17848601830581020,NONE,annabee04
B166OkVBPJR,'Caracaaaaaaaa',Mon Sep  2 20:02:32 2019,0,17844176482620985,NONE,paulossmoraes
B166OkVBPJR,'Ù\x84Ø§ Ù\x8aØ§ Ø´Ù\x8aØ®',Mon Sep  2 20:01:34 2019,0,18077282488107982,NONE,a.alansaari
B166OkVBPJR,'@kevinliuqt speed',Mon Sep  2 20:01:13 2019,0,17923541722320626,NONE,itslarisxs
B166OkVBPJR,'@tessakathleen',Mon Sep  2 20:00:06 2019,1,17913724261341420,NONE,samsteyer41
B166OkVBPJR,'This interior ð\x9f\x91\x8c @momof4amazingboys @jaimeavilla @rokotsekelle @mommyof2z',Mon Sep  2 19:59:57 2019,1,17874970666439895,NONE,jose.a.vega
B166OkVBPJR,@jose.a.vega yup only for single like you but not with kids like me ð...,Mon Sep  2 23:18:30 2019,1,17874970666439895,18096520138033186,mommyof2z
B166OkVBPJR,@jose.a.vega yup only for single like you but not with kids like me ð...,Mon Sep  2 23:19:00 2019,0,17874970666439895,17974581661283147,mommyof2z
B166OkVBPJR,@jose.a.vega yup only for single like you but not with kids like me ð...,Mon Sep  2 23:19:03 2019,0,17874970666439895,17848055707588512,mommyof2z
B166OkVBPJR,@jose.a.vega YASSSSS!!!!!,Tue Sep  3 20:43:04 2019,1,17874970666439895,17853928000536148,momof4amazingboys
B166OkVBPJR,'@freyaholly',Mon Sep  2 19:59:29 2019,0,17909078887354467,NONE,thedanshepherd
B166OkVBPJR,'Is that avicii',Mon Sep  2 19:50:43 2019,0,18096096259011974,NONE,henrywid
B166OkVBPJR,'@ericajane408',Mon Sep  2 19:48:28 2019,0,18079757773101270,NONE,mrvalentin0
B166OkVBPJR,'@ian.bott23',Mon Sep  2 19:47:30 2019,0,18096654508058111,NONE,jenniferbott
B166OkVBPJR,'@iambobmae',Mon Sep  2 19:46:52 2019,0,17864882482478982,NONE,jsam81
B166OkVBPJR,'@cissel.missile u 2 me but my reaction is slightly different DYIDODFCIH',Mon Sep  2 19:45:00 2019,0,17864422864481579,NONE,belchboi86
B166OkVBPJR,'ð\x9f\x91\x8dð\x9f\x91\x8dð\x9f\x91\x8d',Mon Sep  2 19:39:58 2019,0,17921127280323030,NONE,karim_olimovich
B166OkVBPJR,'ð\x9f\x92¯ð\x9f\x92¯ð\x9f\x92¯ð\x9f\x92¯ð\x9f\x92¯ð\x9f\x92¯ð\x9f\x92¯ð\x9f\x92¯ð\x9f\x92¯',Mon Sep  2 19:33:30 2019,0,18096626443062168,NONE,dierzun
B166OkVBPJR,'@carlosandresmoon pffff',Mon Sep  2 19:32:54 2019,0,17872613713452083,NONE,fabianandresrodriguez
B166OkVBPJR,@fabianandresrodriguez ð,Mon Sep  2 19:37:03 2019,0,17872613713452083,18067264369093643,carlosandresmoon
B166OkVBPJR,'@carolpeterson08',Mon Sep  2 19:32:40 2019,0,17849172979570758,NONE,davepeterson_
B166OkVBPJR,'@jairogodoyg',Mon Sep  2 19:29:57 2019,0,17853650377545131,NONE,fregoleon
B166OkVBPJR,'@jenmurff',Mon Sep  2 19:29:22 2019,1,18066485827089899,NONE,semurff66
B166OkVBPJR,'@niiranen',Mon Sep  2 19:20:16 2019,0,17959413259291171,NONE,chloe.eunice
B166OkVBPJR,'ð\x9f\x98\x8d',Mon Sep  2 19:15:06 2019,1,17923864210319443,NONE,joewalker777
B166OkVBPJR,'@annaandrews311',Mon Sep  2 19:14:50 2019,0,17914501795331590,NONE,listentomewine
B166OkVBPJR,'I hear cardi B AkA The worst Female â\x80\x9cartist ever â\x80\x9c But on a good note this amazing car ð\x9f¤\xa0',Mon Sep  2 19:14:25 2019,0,18096762586039898,NONE,elfamosojuicy
B166OkVBPJR,'All for the succ',Mon Sep  2 19:14:18 2019,0,17870373760455468,NONE,gingervitisbread
B166OkVBPJR,'Lovely @elonmusk',Mon Sep  2 19:13:36 2019,0,17914351861335940,NONE,vivviv00
B166OkVBPJR,'@zari.fah remember this?',Mon Sep  2 19:13:19 2019,0,17848044481590008,NONE,aaron.harris7
B166OkVBPJR,@aaron.harris7 haha yeah,Mon Sep  2 20:01:14 2019,0,17848044481590008,18096125899045776,zari.fah
B166OkVBPJR,'Love the feeling in our Model 3 too!',Mon Sep  2 19:10:27 2019,0,18097644430058305,NONE,linda.montemarano
B166OkVBPJR,'@luke.lansford',Mon Sep  2 19:07:28 2019,0,18067641688143742,NONE,cs.sca
B166OkVBPJR,'@shandarogers_',Mon Sep  2 19:07:28 2019,0,17852844517554848,NONE,batman10101979
B166OkVBPJR,'@bendorrough',Mon Sep  2 19:07:14 2019,0,17855490646520600,NONE,caseydorrough
B166OkVBPJR,'@atylercole',Mon Sep  2 19:06:57 2019,1,17864454166474832,NONE,cs.sca
B166OkVBPJR,'@ballislifecath too fast to furious ð\x9f¤«',Mon Sep  2 19:06:07 2019,1,17882679268411378,NONE,niyotokyo
B166OkVBPJR,@theboy.ig ðð,Tue Sep  3 06:29:55 2019,0,17882679268411378,18096035671017200,ballislife_cath
B166OkVBPJR,'@tannerfox',Mon Sep  2 19:03:56 2019,0,17921547241323548,NONE,jacksonbuscher
B166OkVBPJR,'More fun with kids in the back',Mon Sep  2 19:01:59 2019,0,17880617839421705,NONE,danni_elife
B166OkVBPJR,'@david.fuller.376258  #ineedatesla',Mon Sep  2 18:59:24 2019,0,18012138883243619,NONE,lfuller16
B166OkVBPJR,'@roshinyunus',Mon Sep  2 18:58:50 2019,1,17892064066386781,NONE,lukasznovak
B166OkVBPJR,'ð\x9f\x99\x8cð\x9f\x8f¼ð\x9f\x99\x8cð\x9f\x8f¼ð\x9f\x98\x82',Mon Sep  2 18:57:11 2019,0,18097994218010336,NONE,sirronjiggs
B166OkVBPJR,'@tammiwalk',Mon Sep  2 18:51:52 2019,0,17983374016272760,NONE,ben.walker.73
B166OkVBPJR,'They def laid the seats down after this ð\x9f\x98\x82',Mon Sep  2 18:49:49 2019,0,17902424212366338,NONE,kyle___mackenzie
B166OkVBPJR,'@thalierr',Mon Sep  2 18:48:29 2019,0,17902408267366202,NONE,elmoisinnocent
B166OkVBPJR,@elmoisinnocent this is entirely too sensual,Mon Sep  2 19:11:52 2019,1,17902408267366202,17845501567612056,thalierr
B166OkVBPJR,@thalierr ððð,Mon Sep  2 19:13:56 2019,0,17902408267366202,17865630553471592,elmoisinnocent
B166OkVBPJR,'ð\x9f\x98\x82ð\x9f\x98\x82',Mon Sep  2 18:44:10 2019,0,17973714940303083,NONE,emar6615
B166OkVBPJR,'@sldesigns1 ð\x9f\x98\x9c',Mon Sep  2 18:42:27 2019,0,18092651353067758,NONE,randykhatami
B166OkVBPJR,'@carrathers',Mon Sep  2 18:41:59 2019,0,17867996080462387,NONE,randykhatami
B166OkVBPJR,'@luteriumash sonho meu',Mon Sep  2 18:40:23 2019,0,17872532431446281,NONE,duduyamauchi
B166OkVBPJR,"'Wow, is that a six head?'",Mon Sep  2 18:39:11 2019,0,17879505802425477,NONE,vonwolfgang10
B166OkVBPJR,'@smickoski you in my xr6 turbo ð\x9f\x98\x8d',Mon Sep  2 18:38:45 2019,0,18097241656049744,NONE,billsami
B166OkVBPJR,@billsami it's not true. I reacted like this in my evo. It's fsster anyways.,Wed Sep  4 02:55:24 2019,0,18097241656049744,18061448392157410,smickoski
B166OkVBPJR,'Gonna get one! @wek.life',Mon Sep  2 18:38:45 2019,0,17868204259461043,NONE,patrickaahad
B166OkVBPJR,'@maliakristin',Mon Sep  2 18:32:16 2019,0,17861996191494274,NONE,devonpatterson
B166OkVBPJR,'@courtneycmcfarland',Mon Sep  2 18:24:01 2019,0,17853846712539614,NONE,canyonsovstatic
B166OkVBPJR,'@kayteejohnson',Mon Sep  2 18:17:28 2019,0,18086461402077813,NONE,ajgotaninsta
B166OkVBPJR,'@amelia1865 â\x9d¤ï¸\x8f',Mon Sep  2 18:16:45 2019,0,17901603886369064,NONE,mk6.dom
B166OkVBPJR,"'Great ""batteries"" to hold those charges to flow those motors......but it\'s just like a muscle car, you stomp it every so often you still have to "" fuel or change "" what\'s pushing.....so, can. Telsa handle drag nights, bring it race it, it will run out of charge'",Mon Sep  2 18:16:33 2019,0,17845470736608693,NONE,ovitt423
B166OkVBPJR,'@kickin_cupcake whenever there is a red light and I am at the line;)',Mon Sep  2 18:15:37 2019,0,18052089712173856,NONE,sscott38
B166OkVBPJR,@sscott38 ð¯,Mon Sep  2 20:31:52 2019,0,18052089712173856,17904145432362419,sarah_aka_cupcake
B166OkVBPJR,'G',Mon Sep  2 18:14:40 2019,0,18067973809185217,NONE,gabriel_armijo_1
B166OkVBPJR,'A',Mon Sep  2 18:14:39 2019,0,18049341352195208,NONE,gabriel_armijo_1
B166OkVBPJR,'Y',Mon Sep  2 18:14:38 2019,0,18066628642081119,NONE,gabriel_armijo_1
B166OkVBPJR,'@britneyderks_ hehehehe',Mon Sep  2 18:14:38 2019,1,17892282469389394,NONE,arunlakhisaran
B166OkVBPJR,'@tiphanierae â\x98\x95ï¸\x8f',Mon Sep  2 18:13:27 2019,1,17853716038534245,NONE,champagnewolfson
B166OkVBPJR,'@jade_brock5616',Mon Sep  2 18:12:43 2019,0,17999675842249865,NONE,verbrock
B166OkVBPJR,'@wi11reinhard because Bear doesnâ\x80\x99t have an IG',Mon Sep  2 18:11:19 2019,0,18095034157050350,NONE,joshandabear
B166OkVBPJR,'@karentheshorty',Mon Sep  2 18:10:14 2019,0,17848617724585230,NONE,john.s.gilmore
B166OkVBPJR,'@rick_alonzo_33 @ashley_alonzo1',Mon Sep  2 18:09:34 2019,0,18031844758200543,NONE,edward_anthony_alonzo
B166OkVBPJR,@edward_anthony_alonzo i don’t get it,Tue Sep  3 00:42:51 2019,0,18031844758200543,17861370232483750,ashley_alonzo1
B166OkVBPJR,'@laloperezfernandez',Mon Sep  2 18:09:18 2019,0,18057049429160845,NONE,franceniam
B166OkVBPJR,'@feranceno',Mon Sep  2 18:09:15 2019,0,17997941488260436,NONE,mitchsantillana
B166OkVBPJR,@mitchsantillana jajajaja,Tue Sep  3 17:58:03 2019,0,17997941488260436,18073275673124313,feranceno
B166OkVBPJR,'Which one is the chick in the relationship',Mon Sep  2 18:08:27 2019,0,17844136264622574,NONE,ohdoomed
B166OkVBPJR,'ð\x9f\x98\x82ð\x9f\x98\x82 â\x9a¡ï¸\x8f',Mon Sep  2 18:05:29 2019,0,18012323287245259,NONE,cr_n11
B166OkVBPJR,'@michaelaustinsierra',Mon Sep  2 18:04:52 2019,0,18067292593082309,NONE,davidjsierra
B166OkVBPJR,'@elyssamarie83',Mon Sep  2 18:01:30 2019,1,17992145170268120,NONE,therealerikhuso
B166OkVBPJR,@therealerikhuso constantly carsick,Mon Sep  2 22:08:36 2019,0,17992145170268120,18087757267079601,elyssamarie83
B166OkVBPJR,'@jennawhoo ð\x9f\x98\x98',Mon Sep  2 18:00:09 2019,1,17874629011439000,NONE,austinmd
B166OkVBPJR,'@3_will_coates_3',Mon Sep  2 17:59:27 2019,0,17959644292291608,NONE,jenmwe3
B166OkVBPJR,'@kmeist',Mon Sep  2 17:53:57 2019,0,18067103095187894,NONE,ryanmkevorkian
B166OkVBPJR,'@harmansaprai',Mon Sep  2 17:52:35 2019,0,18073816954127614,NONE,derekshannon
B166OkVBPJR,"""This is the most 2019 video I've ever seen, a millennial couple driving their Tesla while listening to Cardi B""",Mon Sep  2 17:51:53 2019,0,17885914828406507,NONE,mathew.herman
B166OkVBPJR,'@jillian_r',Mon Sep  2 17:50:44 2019,1,17898547231370536,NONE,moeljurray
B166OkVBPJR,'@rebekahthoman',Mon Sep  2 17:50:41 2019,0,17880539122422260,NONE,kelseythoman
B166OkVBPJR,'Me driving llamar to soccer practice @hanavnewnam',Mon Sep  2 17:47:29 2019,1,17853696667537086,NONE,lillyyagirl
B166OkVBPJR,'@spirit_laryn',Mon Sep  2 17:45:46 2019,1,17923701529320367,NONE,hungarian_kris
B166OkVBPJR,@hungarian_kris LMFAOâ¤ï¸,Mon Sep  2 20:13:14 2019,1,17923701529320367,17912035525343425,spirit_laryn
B166OkVBPJR,'@jasontfishman @nicsweez16',Mon Sep  2 17:45:25 2019,0,17927260213310475,NONE,dhrncx
B166OkVBPJR,'Roller coaster ride @mandrws93',Mon Sep  2 17:44:57 2019,1,18056968288167350,NONE,balanced_maur
B166OkVBPJR,'@rslider',Mon Sep  2 17:44:50 2019,1,18031010497200835,NONE,alec.kinahan
B166OkVBPJR,'@dancuarini',Mon Sep  2 17:44:09 2019,0,18096080887026155,NONE,nickderoo
B166OkVBPJR,'@crust_city',Mon Sep  2 17:43:56 2019,0,17862990208484966,NONE,schrieversophie
B166OkVBPJR,'I hope he let her drive too.',Mon Sep  2 17:43:46 2019,0,17852689924537655,NONE,madelyndoes
B166OkVBPJR,'@hellen_titus',Mon Sep  2 17:42:53 2019,1,17876355379435116,NONE,owolf_6
B166OkVBPJR,@o_adetunji89 this is me all day,Mon Sep  2 18:29:46 2019,0,17876355379435116,18076154998118533,mrs.adetunji_jr
B166OkVBPJR,'@hannahrusselllll lol',Mon Sep  2 17:41:43 2019,0,18051800932168144,NONE,the_jamie_harvey
B166OkVBPJR,"'ð\x9f\x8f\x8eð\x9f\x8f\x8e. Or should I say, ð\x9f\x9a\x80ð\x9f\x9a\x80'",Mon Sep  2 17:40:13 2019,0,17852836720554344,NONE,porsche.taycan.canada
B166OkVBPJR,'@bkreiner98',Mon Sep  2 17:36:51 2019,0,18096639262056540,NONE,michi_stef
B166OkVBPJR,'@alice.janine @theoriginalmsm',Mon Sep  2 17:36:45 2019,1,18075989398115198,NONE,michi_stef
B166OkVBPJR,'@laszlo1863',Mon Sep  2 17:36:37 2019,1,17983615606272191,NONE,michi_stef
B166OkVBPJR,'Sad',Mon Sep  2 17:35:56 2019,0,18032270740207172,NONE,bharmory
B166OkVBPJR,"'But only with a Tesla, without it doesnâ\x80\x99t gets old it is lameð\x9f\x98\x82'",Mon Sep  2 17:34:56 2019,0,18061238950158181,NONE,c4ristx
B166OkVBPJR,'@trickster_010  samo bez tesle ð\x9f\x98\x82',Mon Sep  2 17:28:19 2019,1,17900436349370157,NONE,dilezov_janko
B166OkVBPJR,@ivanjankovic16 al zena je na najboljem mjestu ðð,Tue Sep  3 01:51:43 2019,0,17900436349370157,17923957573321103,tanja.soldat
B166OkVBPJR,'@lizsinclair1',Mon Sep  2 17:27:34 2019,0,17997946171256727,NONE,kodabearpaws
B166OkVBPJR,'@nic_the_airbag16 @nicholas.bastien',Mon Sep  2 17:25:22 2019,0,18095399581057399,NONE,martinroy_
B166OkVBPJR,'@nataliadaveg miss this?',Mon Sep  2 17:23:54 2019,0,17862861361488850,NONE,sarabitious
B166OkVBPJR,'One day',Mon Sep  2 17:23:24 2019,0,18096793804003929,NONE,yadan_gonzalez
B166OkVBPJR,'@nick_h_z06',Mon Sep  2 17:22:40 2019,0,17866741660463036,NONE,amit.846
B166OkVBPJR,@amit.846 ooh wow,Mon Sep  2 20:33:19 2019,0,17866741660463036,17916349264329949,nick_h_z06
B166OkVBPJR,'Heâ\x80\x99s punchin',Mon Sep  2 17:22:34 2019,0,17845435849610908,NONE,olddeadeyefilm
B166OkVBPJR,'ð\x9f\x92¦ ð\x9f\x91\x99',Mon Sep  2 17:21:31 2019,1,17891967685384076,NONE,rafaelgaravello
B166OkVBPJR,@rafaelgaravello ð,Mon Sep  2 18:47:01 2019,1,17891967685384076,17853751831544797,carswithoutgas
B166OkVBPJR,'@willteke',Mon Sep  2 17:20:45 2019,0,18050131579199711,NONE,mcpherson_58
B166OkVBPJR,"""Why can't my equinox do that""",Mon Sep  2 17:19:52 2019,1,18073633129123606,NONE,dheyaa_mikha
B166OkVBPJR,@dheyaa_mikha ððð¼,Mon Sep  2 18:52:13 2019,1,18073633129123606,17900378806371802,carswithoutgas
B166OkVBPJR,'@manda_welsh  one day ð\x9f\x99\x8fð\x9f\x8f¼ð\x9f\x99\x8fð\x9f\x8f¼',Mon Sep  2 17:15:40 2019,0,17998099468261808,NONE,elyk_93
B166OkVBPJR,'@donnapeen ð\x9f\x98¬ð\x9f\x98¬ð\x9f\x98¬',Mon Sep  2 17:15:15 2019,0,17892160360381030,NONE,ivo_d
B166OkVBPJR,'@za7raabdul',Mon Sep  2 17:15:11 2019,0,18067149856136981,NONE,althaafakoo
B166OkVBPJR,'@thegoldelocks @anna_skreki @ott.sella',Mon Sep  2 17:15:01 2019,0,18017232364227149,NONE,nickstergiou
B166OkVBPJR,@nickstergiou @ott.sella @anna_skreki memories❤️❤️❤️❤️❤️❤️,Mon Sep  2 18:21:39 2019,1,18017232364227149,18061515844154918,thegoldelocks
B166OkVBPJR,'@mississippipitbull',Mon Sep  2 17:14:40 2019,0,17847951748591951,NONE,mrs_ac1
B166OkVBPJR,'@n.kokolantonakis',Mon Sep  2 17:12:34 2019,0,17867574091463558,NONE,thodoris.drs
B166OkVBPJR,'i love teslað\x9f\x98\x8dð\x9f\x98\x8d',Mon Sep  2 17:12:24 2019,0,17865924295475306,NONE,tobias_555_mb
B166OkVBPJR,'@paularambousek hehe',Mon Sep  2 17:11:16 2019,1,18072419536120579,NONE,matijahardi
B166OkVBPJR,@matijahardi divljak jedan,Mon Sep  2 17:37:20 2019,1,18072419536120579,17855535886524802,paularambousek
B166OkVBPJR,'@vanbrabantmirte',Mon Sep  2 17:11:12 2019,1,18057244855161269,NONE,nicolasrobeyns
B166OkVBPJR,'This is why I want to get an electric vehicle.',Mon Sep  2 17:09:12 2019,2,18018742399226010,NONE,brbutter
B166OkVBPJR,@brbutter Same! ⚡️,Mon Sep  2 18:52:23 2019,0,18018742399226010,18017408104228854,carswithoutgas
B166OkVBPJR,'@singrrajan',Mon Sep  2 17:08:36 2019,1,18077236834102912,NONE,spencerdaems
B166OkVBPJR,@spencerdaems all day,Mon Sep  2 21:39:47 2019,0,18077236834102912,18064352314193958,rajanssekhon
B166OkVBPJR,'@kama13',Mon Sep  2 17:06:54 2019,0,17992539037271009,NONE,eparra666
B166OkVBPJR,'@sebastian.pak6',Mon Sep  2 17:03:57 2019,1,18092706934065655,NONE,josef_porras
B166OkVBPJR,"""This acceleration is awesome, but I think it's more emotional when you hear your car screaming ð\x9f\x98\x82 while accelerating very fast""",Mon Sep  2 17:02:57 2019,1,17848644724577916,NONE,szymon_stawinoga
B166OkVBPJR,'@olinepine ð\x9f\x98\x82ð\x9f\x98\x82ð\x9f\x98\x82',Mon Sep  2 17:02:48 2019,1,17848004677590544,NONE,onewinterstale
B166OkVBPJR,@onewinterstale hahaha totallyyy,Mon Sep  2 17:44:26 2019,0,17848004677590544,18095527405037211,olinepine
B166OkVBPJR,'I make ignorant comics look at me',Mon Sep  2 17:02:46 2019,0,17853741436533708,NONE,fargofrances
B166OkVBPJR,'@blue_better_blaze the effects of a Tesla',Mon Sep  2 17:00:53 2019,0,17852619979529186,NONE,jamesmccordd
B166OkVBPJR,'This video just reaks of white privilege',Mon Sep  2 16:58:45 2019,0,18063751261192476,NONE,bunk_trunk_soon_
B166OkVBPJR,'@nicoleg_anloague You when I first got the car',Mon Sep  2 16:58:35 2019,1,17916731299331126,NONE,ryan_anloague
B166OkVBPJR,'@donnavanderkleij',Mon Sep  2 16:57:56 2019,1,18096462928006011,NONE,rubenlvdk
B166OkVBPJR,'@al3x.richardson',Mon Sep  2 16:57:23 2019,1,17990004706263338,NONE,yuvi.makkar
B166OkVBPJR,@yuvi.makkar i was gonna send this earlier hahah,Mon Sep  2 16:57:47 2019,1,17990004706263338,18077257270102871,al3x.richardson
B166OkVBPJR,'@simon2d',Mon Sep  2 16:56:31 2019,0,18077632174111005,NONE,see_tales
B166OkVBPJR,"'Another cool feature: the touchscreen hits 1,000 degrees during the summer ð\x9f\x98\x82'",Mon Sep  2 16:56:14 2019,0,17872079251452960,NONE,sean_cooker_64
B166OkVBPJR,'Me: whatâ\x80\x99s up with the pillow on the passenger side \nClient : My wife got tired of always bumping her head ! ð\x9f\x98\x82 \nMe: Next time tell her to just wear a football helmet .... sheâ\x80\x99s killing your style \nClient : I Know HUH ......',Mon Sep  2 16:55:39 2019,1,17865793918473587,NONE,rodztintshop
B166OkVBPJR,'@joshkaczmarek',Mon Sep  2 16:55:03 2019,0,17879565181426828,NONE,birdy_legs
B166OkVBPJR,@birdy_legs lol me and @andy_rascal: âdo you want puke in your car?â ððð,Mon Sep  2 17:19:09 2019,2,17879565181426828,17857101298518137,joshkaczmarek
B166OkVBPJR,'@nurul_ayan',Mon Sep  2 16:54:16 2019,1,17853675880529906,NONE,zareerv
B166OkVBPJR,'@scissorinalee wish you had this reaction.',Mon Sep  2 16:53:50 2019,0,17892077299383659,NONE,djabi90
B166OkVBPJR,'@emar6615',Mon Sep  2 16:50:35 2019,1,17992989631267639,NONE,papi_dacho
B166OkVBPJR,'@chayan_escala90 no sleeping! ð\x9f\x9a\x97ð\x9f\x92¨',Mon Sep  2 16:49:57 2019,0,18051778891173331,NONE,razorfeathers
B166OkVBPJR,'@rolsanmordua @eligofe',Mon Sep  2 16:49:02 2019,0,18148814749053057,NONE,bullettrain2osaka
B166OkVBPJR,'@farouk_o1 ð\x9f\x98\xadð\x9f\x98\xad',Mon Sep  2 16:46:55 2019,1,17866152895471224,NONE,lucifer_66692
B166OkVBPJR,'@jjack2007 @kevingendill',Mon Sep  2 16:44:58 2019,0,18061868116178987,NONE,psapphire9
B166OkVBPJR,'ð\x9f\x98\x8d',Mon Sep  2 16:44:43 2019,0,18078058228109117,NONE,valaniz
B166OkVBPJR,'@mrsmeganstorie',Mon Sep  2 16:42:58 2019,0,17913556999339869,NONE,mcmatthewburger
B166OkVBPJR,'@torreyls',Mon Sep  2 16:42:11 2019,1,17861763370493483,NONE,wgsleight
B166OkVBPJR,@wgsleight ð,Mon Sep  2 16:52:03 2019,0,17861763370493483,17882724964414760,torreyls
B166OkVBPJR,'@kimberlyannsteiner',Mon Sep  2 16:41:58 2019,0,18077760664105006,NONE,samuel.steiner41
B166OkVBPJR,'@hope.rothenberg ð\x9f\x98\x8fð\x9f\x98\x83haha',Mon Sep  2 16:41:48 2019,1,17844160024619540,NONE,ajwithnosnap
B166OkVBPJR,@ajwithnosnap hahahahahahahahahahah,Mon Sep  2 17:11:55 2019,0,17844160024619540,18096293113015541,hope.rothenberg
B166OkVBPJR,'@belgarion115',Mon Sep  2 16:41:16 2019,0,18099621352006186,NONE,lofinrye
B166OkVBPJR,'@dunechka_rojas',Mon Sep  2 16:40:06 2019,0,18095581546050918,NONE,emanuelreyes
B166OkVBPJR,'Couple goals! â\x9d¤ï¸\x8f',Mon Sep  2 16:39:20 2019,1,18018148669232669,NONE,alexandra_p_martins
B166OkVBPJR,@alexandra__s0ares ðð¼,Mon Sep  2 18:53:36 2019,0,18018148669232669,17852894620557731,carswithoutgas
